gene_id,gene_name,entrezid,gene_biotype
ENSG00000158553,POM121L2,94026,protein_coding
ENSG00000220758,VN1R10P,NA,unprocessed_pseudogene
ENSG00000204789,ZNF204P,NA,processed_pseudogene
ENSG00000124613,ZNF391,346157,protein_coding
ENSG00000271755,AL031118.1,NA,lncRNA
ENSG00000237154,MCFD2P1,NA,processed_pseudogene
ENSG00000096654,ZNF184,7738,protein_coding
ENSG00000278332,AL021918.2,NA,processed_pseudogene
ENSG00000270666,AL021918.1,NA,processed_pseudogene
ENSG00000218347,HNRNPA1P1,NA,processed_pseudogene
ENSG00000219738,CD83P1,NA,processed_pseudogene
ENSG00000206671,RNU6-471P,NA,snRNA
ENSG00000216676,AL031229.1,NA,processed_pseudogene
ENSG00000281706,AL009179.1,NA,lncRNA
ENSG00000216915,GPR89P,NA,processed_pseudogene
ENSG00000218069,RSL24D1P1,NA,processed_pseudogene
ENSG00000217862,HIST1H4PS1,NA,processed_pseudogene
ENSG00000185130,HIST1H2BL,8340,protein_coding
ENSG00000196747,HIST1H2AI,8329,protein_coding
ENSG00000278828,HIST1H3H,8357,protein_coding
ENSG00000276368,HIST1H2AJ,8331,protein_coding
ENSG00000273703,HIST1H2BM,8342,protein_coding
ENSG00000197238,HIST1H4J,8363,protein_coding
ENSG00000273542,HIST1H4K,8362,protein_coding
ENSG00000233822,HIST1H2BN,8341,protein_coding
ENSG00000275221,HIST1H2AK,8330,protein_coding
ENSG00000217646,HIST1H2BPS2,NA,processed_pseudogene
ENSG00000276903,HIST1H2AL,8332,protein_coding
ENSG00000184357,HIST1H1B,3009,protein_coding
ENSG00000275379,HIST1H3I,8354,protein_coding
ENSG00000275126,HIST1H4L,8368,protein_coding
ENSG00000197153,HIST1H3J,8356,protein_coding
ENSG00000278677,HIST1H2AM,8336,protein_coding
ENSG00000274641,HIST1H2BO,8348,protein_coding
ENSG00000238610,RNU7-26P,NA,snRNA
ENSG00000168131,OR2B2,81697,protein_coding
ENSG00000168126,OR2W6P,NA,unprocessed_pseudogene
ENSG00000124657,OR2B6,26212,protein_coding
ENSG00000214374,RPLP2P1,NA,processed_pseudogene
ENSG00000216629,OR2W4P,NA,unprocessed_pseudogene
ENSG00000217539,IQCB2P,NA,processed_pseudogene
ENSG00000269293,ZSCAN16-AS1,NA,lncRNA
ENSG00000217315,OR2W2P,NA,unprocessed_pseudogene
ENSG00000187763,OR2B7P,NA,unprocessed_pseudogene
ENSG00000182477,OR2B8P,NA,unprocessed_pseudogene
ENSG00000220721,OR1F12,442179,unprocessed_pseudogene
ENSG00000272009,AL121944.1,102724889,lncRNA
ENSG00000197279,ZNF165,7718,protein_coding
ENSG00000219891,ZSCAN12P1,NA,transcribed_unprocessed_pseudogene
ENSG00000219392,ZNF602P,NA,unprocessed_pseudogene
ENSG00000196812,ZSCAN16,80345,protein_coding
ENSG00000261839,AL358933.1,NA,lncRNA
ENSG00000198315,ZKSCAN8,7745,protein_coding
ENSG00000226314,ZNF192P1,NA,transcribed_unprocessed_pseudogene
ENSG00000280107,AL022393.1,NA,TEC
ENSG00000216901,ZNF603P,NA,unprocessed_pseudogene
ENSG00000218016,ZNF192P2,NA,unprocessed_pseudogene
ENSG00000176933,TOB2P1,NA,processed_pseudogene
ENSG00000137185,ZSCAN9,7746,protein_coding
ENSG00000187626,ZKSCAN4,387032,protein_coding
ENSG00000189134,NKAPL,222698,protein_coding
ENSG00000197062,ZSCAN26,7741,protein_coding
ENSG00000276302,AL021997.3,NA,protein_coding
ENSG00000137338,PGBD1,84547,protein_coding
ENSG00000273712,AL021997.2,NA,processed_pseudogene
ENSG00000270326,AL021997.1,NA,processed_pseudogene
ENSG00000235109,ZSCAN31,64288,protein_coding
ENSG00000189298,ZKSCAN3,80317,protein_coding
ENSG00000158691,ZSCAN12,9753,protein_coding
ENSG00000251877,RNU2-45P,NA,snRNA
ENSG00000187987,ZSCAN23,222696,protein_coding
ENSG00000231162,COX11P1,NA,processed_pseudogene
ENSG00000219262,OR2E1P,NA,unprocessed_pseudogene
ENSG00000198704,GPX6,257202,protein_coding
ENSG00000224586,GPX5,2880,protein_coding
ENSG00000232040,ZBED9,114821,protein_coding
ENSG00000246350,AL049543.1,NA,lncRNA
ENSG00000271440,AL121932.1,NA,processed_pseudogene
ENSG00000235570,LINC00533,NA,lncRNA
ENSG00000237425,RPSAP2,NA,processed_pseudogene
ENSG00000235559,NOP56P1,NA,processed_pseudogene
ENSG00000225173,AL662890.1,NA,lncRNA
ENSG00000225595,LINC01623,NA,lncRNA
ENSG00000213916,RPL13P,NA,processed_pseudogene
ENSG00000233366,ZNF90P2,NA,processed_pseudogene
ENSG00000224157,HCG14,NA,lncRNA
ENSG00000204713,TRIM27,5987,protein_coding
ENSG00000212240,RNU6-930P,NA,snRNA
ENSG00000204709,LINC01556,NA,lncRNA
ENSG00000228666,KRT18P1,NA,processed_pseudogene
ENSG00000263426,RN7SL471P,NA,misc_RNA
ENSG00000227214,HCG15,NA,lncRNA
ENSG00000244349,AL662791.1,NA,lncRNA
ENSG00000197935,ZNF311,282890,protein_coding
ENSG00000223677,OR2AD1P,NA,unprocessed_pseudogene
ENSG00000277661,AL662791.2,NA,lncRNA
ENSG00000204704,OR2W1,26692,protein_coding
ENSG00000236909,OR2P1P,NA,unprocessed_pseudogene
ENSG00000228364,SAR1AP1,NA,processed_pseudogene
ENSG00000204703,OR2B3,442184,protein_coding
ENSG00000204702,OR2J1,442185,protein_coding
ENSG00000204701,OR2J3,442186,protein_coding
ENSG00000227206,AL645937.2,NA,lncRNA
ENSG00000203492,AL645937.1,NA,transcribed_unprocessed_pseudogene
ENSG00000284656,AL645937.4,NA,lncRNA
ENSG00000204700,OR2J2,26707,protein_coding
ENSG00000224233,OR2J4P,NA,unprocessed_pseudogene
ENSG00000230598,AL645937.3,NA,transcribed_unprocessed_pseudogene
ENSG00000197171,AL672167.1,NA,transcribed_unprocessed_pseudogene
ENSG00000213911,OR2G1P,NA,unprocessed_pseudogene
ENSG00000204697,OR2U1P,NA,unprocessed_pseudogene
ENSG00000242524,OR2U2P,NA,unprocessed_pseudogene
ENSG00000204695,OR14J1,442191,protein_coding
ENSG00000230056,DDX6P1,NA,processed_pseudogene
ENSG00000243729,OR5V1,81696,protein_coding
ENSG00000112462,OR12D3,81797,protein_coding
ENSG00000280236,OR12D2,26529,protein_coding
ENSG00000251608,OR12D1,26530,polymorphic_pseudogene
ENSG00000204694,OR11A1,26531,protein_coding
ENSG00000206474,OR10C1,442194,protein_coding
ENSG00000277881,AL645927.1,NA,processed_pseudogene
ENSG00000204688,OR2H1,26716,protein_coding
ENSG00000225797,UBDP1,NA,unprocessed_pseudogene
ENSG00000230164,MAS1LP1,NA,unprocessed_pseudogene
ENSG00000204687,MAS1L,116511,protein_coding
ENSG00000213900,RPS17P1,NA,processed_pseudogene
ENSG00000229274,LINC02829,105375009,lncRNA
ENSG00000224582,LINC01015,NA,lncRNA
ENSG00000229281,GPR53P,NA,unprocessed_pseudogene
ENSG00000237988,OR2I1P,NA,protein_coding
ENSG00000213886,UBD,10537,protein_coding
ENSG00000204681,GABBR1,2550,protein_coding
ENSG00000232173,OR2H5P,NA,unprocessed_pseudogene
ENSG00000227609,TMEM183AP1,NA,processed_pseudogene
ENSG00000201330,SNORD32B,NA,snoRNA
ENSG00000231301,RPL13AP,NA,processed_pseudogene
ENSG00000204657,OR2H2,7932,protein_coding
ENSG00000235238,SUMO2P1,NA,processed_pseudogene
ENSG00000204655,MOG,4340,protein_coding
ENSG00000204644,ZFP57,346171,protein_coding
ENSG00000233916,ZDHHC20P1,NA,processed_pseudogene
ENSG00000204642,HLA-F,3134,protein_coding
ENSG00000225864,AL645939.1,NA,unprocessed_pseudogene
ENSG00000214922,HLA-F-AS1,NA,lncRNA
ENSG00000239257,RPL23AP1,NA,transcribed_processed_pseudogene
ENSG00000273340,MICE,NA,transcribed_unprocessed_pseudogene
ENSG00000227758,AL645939.2,NA,unprocessed_pseudogene
ENSG00000235821,IFITM4P,NA,processed_pseudogene
ENSG00000272236,AL645939.4,NA,lncRNA
ENSG00000270896,AL645939.3,NA,processed_pseudogene
ENSG00000181126,HLA-V,NA,transcribed_unprocessed_pseudogene
ENSG00000176998,HCG4,NA,unprocessed_pseudogene
ENSG00000261548,HLA-P,NA,unprocessed_pseudogene
ENSG00000213880,RPL7AP7,NA,processed_pseudogene
ENSG00000237042,MICG,NA,unprocessed_pseudogene
ENSG00000204632,HLA-G,3135,protein_coding
ENSG00000229142,HCG4P8,NA,unprocessed_pseudogene
ENSG00000285799,AL645929.3,NA,transcribed_unprocessed_pseudogene
ENSG00000281831,AL645929.2,NA,lncRNA
ENSG00000230521,AL645929.1,NA,unprocessed_pseudogene
ENSG00000206341,HLA-H,NA,unprocessed_pseudogene
ENSG00000231130,HLA-T,NA,unprocessed_pseudogene
ENSG00000233677,DDX39BP1,NA,unprocessed_pseudogene
ENSG00000235963,MCCD1P1,NA,unprocessed_pseudogene
ENSG00000227262,HCG4B,NA,unprocessed_pseudogene
ENSG00000230795,HLA-K,NA,unprocessed_pseudogene
ENSG00000228078,HLA-U,NA,unprocessed_pseudogene
ENSG00000206503,HLA-A,3105,protein_coding
ENSG00000227766,AL671277.1,NA,unprocessed_pseudogene
ENSG00000235290,HLA-W,NA,unprocessed_pseudogene
ENSG00000229390,MICD,NA,unprocessed_pseudogene
ENSG00000204625,HCG9,NA,lncRNA
ENSG00000238024,DDX39BP2,NA,unprocessed_pseudogene
ENSG00000224312,MCCD1P2,NA,unprocessed_pseudogene
ENSG00000204623,ZNRD1ASP,NA,transcribed_unitary_pseudogene
ENSG00000204622,HLA-J,NA,transcribed_unprocessed_pseudogene
ENSG00000237669,AL671277.2,NA,unprocessed_pseudogene
ENSG00000232757,ETF1P1,NA,processed_pseudogene
ENSG00000278104,AL669914.3,NA,misc_RNA
ENSG00000275856,AL669914.2,NA,misc_RNA
ENSG00000066379,ZNRD1,30834,protein_coding
ENSG00000278773,AL669914.4,NA,misc_RNA
ENSG00000204619,PPP1R11,6992,protein_coding
ENSG00000204618,RNF39,80352,protein_coding
ENSG00000204616,TRIM31,11074,protein_coding
ENSG00000231226,TRIM31-AS1,NA,lncRNA
ENSG00000252228,AL669914.1,NA,snoRNA
ENSG00000204614,TRIM40,135644,protein_coding
ENSG00000204613,TRIM10,10107,protein_coding
ENSG00000204610,TRIM15,89870,protein_coding
ENSG00000234127,TRIM26,7726,protein_coding
ENSG00000233892,PAIP1P1,NA,processed_pseudogene
ENSG00000270604,HCG17,NA,lncRNA
ENSG00000236475,TRIM26BP,NA,unprocessed_pseudogene
ENSG00000243753,HLA-L,NA,transcribed_unprocessed_pseudogene
ENSG00000280128,AL662795.2,NA,TEC
ENSG00000231074,HCG18,NA,lncRNA
ENSG00000204599,TRIM39,56658,protein_coding
ENSG00000248167,TRIM39-RPP21,202658,protein_coding
ENSG00000241370,RPP21,79897,protein_coding
ENSG00000224372,HLA-N,NA,unprocessed_pseudogene
ENSG00000224486,AL662795.1,NA,processed_pseudogene
ENSG00000236405,UBQLN1P1,NA,processed_pseudogene
ENSG00000226577,MICC,NA,unprocessed_pseudogene
ENSG00000229068,TMPOP1,NA,processed_pseudogene
ENSG00000224936,SUCLA2P1,NA,processed_pseudogene
ENSG00000236603,RANP1,NA,processed_pseudogene
ENSG00000204592,HLA-E,3133,protein_coding
ENSG00000235781,LINC02569,NA,lncRNA
ENSG00000204590,GNL1,2794,protein_coding
ENSG00000204576,PRR3,80742,protein_coding
ENSG00000204574,ABCF1,23,protein_coding
ENSG00000216101,MIR877,NA,miRNA
ENSG00000204569,PPP1R10,5514,protein_coding
ENSG00000204568,MRPS18B,28973,protein_coding
ENSG00000137343,ATAT1,79969,protein_coding
ENSG00000228415,PTMAP1,NA,processed_pseudogene
ENSG00000204564,C6orf136,221545,protein_coding
ENSG00000204560,DHX16,8449,protein_coding
ENSG00000146112,PPP1R18,170954,protein_coding
ENSG00000137404,NRM,11270,protein_coding
ENSG00000230449,RPL7P4,NA,processed_pseudogene
ENSG00000137337,MDC1,9656,protein_coding
ENSG00000224328,MDC1-AS1,NA,lncRNA
ENSG00000196230,TUBB,203068,protein_coding
ENSG00000272540,AL662797.1,NA,lncRNA
ENSG00000137312,FLOT1,10211,protein_coding
ENSG00000272273,IER3-AS1,NA,lncRNA
ENSG00000137331,IER3,8870,protein_coding
ENSG00000228022,HCG20,NA,lncRNA
ENSG00000263608,RN7SL353P,NA,misc_RNA
ENSG00000214894,LINC00243,NA,lncRNA
ENSG00000237923,LINC02570,NA,lncRNA
ENSG00000202241,RN7SKP186,NA,misc_RNA
ENSG00000237775,DDR1-DT,NA,lncRNA
ENSG00000204580,DDR1,780,protein_coding
ENSG00000284370,MIR4640,NA,miRNA
ENSG00000213780,GTF2H4,2968,protein_coding
ENSG00000137411,VARS2,57176,protein_coding
ENSG00000196260,SFTA2,389376,protein_coding
ENSG00000168631,MUCL3,135656,protein_coding
ENSG00000233529,HCG21,NA,lncRNA
ENSG00000275906,NAPGP2,NA,processed_pseudogene
ENSG00000204544,MUC21,394263,protein_coding
ENSG00000261272,MUC22,100507679,protein_coding
ENSG00000228789,HCG22,NA,lncRNA
ENSG00000222895,RNU6-1133P,NA,snRNA
ENSG00000204542,C6orf15,29113,protein_coding
ENSG00000204540,PSORS1C1,170679,protein_coding
ENSG00000204539,CDSN,1041,protein_coding
ENSG00000204538,PSORS1C2,170680,protein_coding
ENSG00000238211,POLR2LP1,NA,processed_pseudogene
ENSG00000204536,CCHCR1,54535,protein_coding
ENSG00000137310,TCF19,6941,protein_coding
ENSG00000204531,POU5F1,5460,protein_coding
ENSG00000204528,PSORS1C3,NA,lncRNA
ENSG00000272501,AL662844.4,NA,lncRNA
ENSG00000206344,HCG27,NA,lncRNA
ENSG00000271821,AL662844.3,NA,lncRNA
ENSG00000255726,AL662844.1,NA,unprocessed_pseudogene
ENSG00000255899,AL662844.2,NA,unprocessed_pseudogene
ENSG00000204525,HLA-C,3107,protein_coding
ENSG00000234745,HLA-B,3106,protein_coding
ENSG00000214892,USP8P1,NA,processed_pseudogene
ENSG00000227939,RPL3P2,NA,processed_pseudogene
ENSG00000231402,WASF5P,NA,processed_pseudogene
ENSG00000256166,LINC02571,NA,lncRNA
ENSG00000229836,AL671883.1,NA,unprocessed_pseudogene
ENSG00000277402,MIR6891,NA,miRNA
ENSG00000271581,AL671883.2,NA,unprocessed_pseudogene
ENSG00000228432,DHFRP2,NA,processed_pseudogene
ENSG00000201658,RNU6-283P,NA,snRNA
ENSG00000230994,FGFR3P1,NA,processed_pseudogene
ENSG00000223702,ZDHHC20P2,NA,processed_pseudogene
ENSG00000225851,HLA-S,NA,unprocessed_pseudogene
ENSG00000272221,AL645933.2,NA,lncRNA
ENSG00000204520,MICA,100507436,protein_coding
ENSG00000206337,HCP5,10866,lncRNA
ENSG00000230174,LINC01149,NA,lncRNA
ENSG00000233902,AL645933.1,NA,unprocessed_pseudogene
ENSG00000204516,MICB,4277,protein_coding
ENSG00000256851,AL663061.1,NA,unprocessed_pseudogene
ENSG00000219797,PPIAP9,NA,processed_pseudogene
ENSG00000225499,RPL15P4,NA,processed_pseudogene
ENSG00000204511,MCCD1,401250,protein_coding
ENSG00000198563,DDX39B,7919,protein_coding
ENSG00000254870,ATP6V1G2-DDX39B,NA,protein_coding
ENSG00000201785,SNORD117,NA,snoRNA
ENSG00000265236,SNORD84,NA,snoRNA
ENSG00000234006,DDX39B-AS1,NA,lncRNA
ENSG00000213760,ATP6V1G2,534,protein_coding
ENSG00000204498,NFKBIL1,4795,protein_coding
ENSG00000226979,LTA,4049,protein_coding
ENSG00000232810,TNF,7124,protein_coding
ENSG00000227507,LTB,4050,protein_coding
ENSG00000204482,LST1,7940,protein_coding
ENSG00000204475,NCR3,259197,protein_coding
ENSG00000230622,UQCRHP1,NA,processed_pseudogene
ENSG00000204472,AIF1,199,protein_coding
ENSG00000204469,PRRC2A,7916,protein_coding
ENSG00000200816,SNORA38,NA,snoRNA
ENSG00000274494,MIR6832,NA,miRNA
ENSG00000204463,BAG6,7917,protein_coding
ENSG00000204444,APOM,55937,protein_coding
ENSG00000204439,C6orf47,57827,protein_coding
ENSG00000227198,C6orf47-AS1,NA,lncRNA
ENSG00000204438,GPANK1,7918,protein_coding
ENSG00000204435,CSNK2B,1460,protein_coding
ENSG00000263020,AL662899.2,NA,protein_coding
ENSG00000240053,LY6G5B,58496,protein_coding
ENSG00000204428,LY6G5C,80741,protein_coding
ENSG00000204427,ABHD16A,7920,protein_coding
ENSG00000204422,AL662899.1,NA,protein_coding
ENSG00000266776,MIR4646,NA,miRNA
ENSG00000204424,LY6G6F,259215,protein_coding
ENSG00000250641,LY6G6F-LY6G6D,110599563,protein_coding
ENSG00000255552,LY6G6E,NA,protein_coding
ENSG00000244355,LY6G6D,58530,protein_coding
ENSG00000204420,MPIG6B,80739,protein_coding
ENSG00000204421,LY6G6C,80740,protein_coding
ENSG00000213722,DDAH2,23564,protein_coding
ENSG00000213719,CLIC1,1192,protein_coding
ENSG00000204410,MSH5,4439,protein_coding
ENSG00000255152,MSH5-SAPCD1,NA,protein_coding
ENSG00000252743,RNU6-850P,NA,snRNA
ENSG00000228727,SAPCD1,401251,protein_coding
ENSG00000235663,SAPCD1-AS1,NA,lncRNA
ENSG00000204396,VWA7,80737,protein_coding
ENSG00000204394,VARS,7407,protein_coding
ENSG00000204392,LSM2,57819,protein_coding
ENSG00000204390,HSPA1L,3305,protein_coding
ENSG00000204389,HSPA1A,3303,protein_coding
ENSG00000204388,HSPA1B,3304,protein_coding
ENSG00000204387,SNHG32,50854,lncRNA
ENSG00000201823,SNORD48,NA,snoRNA
ENSG00000201754,SNORD52,NA,snoRNA
ENSG00000204386,NEU1,4758,protein_coding
ENSG00000204385,SLC44A4,80736,protein_coding
ENSG00000237080,EHMT2-AS1,NA,lncRNA
ENSG00000204371,EHMT2,10919,protein_coding
ENSG00000166278,C2,717,protein_coding
ENSG00000204366,ZBTB12,221527,protein_coding
ENSG00000244255,AL645922.1,NA,protein_coding
ENSG00000281756,C2-AS1,NA,lncRNA
ENSG00000243649,CFB,629,protein_coding
ENSG00000204356,NELFE,7936,protein_coding
ENSG00000284446,MIR1236,100302242,miRNA
ENSG00000204351,SKIV2L,6499,protein_coding
ENSG00000204348,DXO,1797,protein_coding
ENSG00000204344,STK19,8859,protein_coding
ENSG00000244731,C4A,720,protein_coding
ENSG00000233627,C4A-AS1,NA,lncRNA
ENSG00000204338,CYP21A1P,NA,transcribed_unprocessed_pseudogene
ENSG00000248290,TNXA,NA,unprocessed_pseudogene
ENSG00000250535,STK19B,NA,unprocessed_pseudogene
ENSG00000224389,C4B,721,protein_coding
ENSG00000231852,CYP21A2,1589,protein_coding
ENSG00000168477,TNXB,7148,protein_coding
ENSG00000252512,RNA5SP206,NA,rRNA_pseudogene
ENSG00000284829,AL662884.2,NA,lncRNA
ENSG00000213676,ATF6B,1388,protein_coding
ENSG00000204315,FKBPL,63943,protein_coding
ENSG00000204314,PRRT1,80863,protein_coding
ENSG00000285085,AL662884.4,NA,protein_coding
ENSG00000284954,AL662884.3,NA,lncRNA
ENSG00000221988,PPT2,9374,protein_coding
ENSG00000258388,PPT2-EGFL8,NA,protein_coding
ENSG00000241404,EGFL8,80864,protein_coding
ENSG00000204310,AGPAT1,10554,protein_coding
ENSG00000284469,MIR6721,NA,miRNA
ENSG00000204308,RNF5,6048,protein_coding
ENSG00000277264,MIR6833,NA,miRNA
ENSG00000204305,AGER,177,protein_coding
ENSG00000204304,PBX2,5089,protein_coding
ENSG00000273333,AL662884.1,NA,lncRNA
ENSG00000213654,GPSM3,63940,protein_coding
ENSG00000204301,NOTCH4,4855,protein_coding
ENSG00000225914,TSBP1-AS1,NA,lncRNA
ENSG00000204296,TSBP1,10665,protein_coding
ENSG00000237285,HNRNPA1P2,NA,processed_pseudogene
ENSG00000223335,RNU6-603P,NA,snRNA
ENSG00000204290,BTNL2,56244,protein_coding
ENSG00000204287,HLA-DRA,3122,protein_coding
ENSG00000196301,HLA-DRB9,NA,unprocessed_pseudogene
ENSG00000198502,HLA-DRB5,3127,protein_coding
ENSG00000251916,RNU1-61P,NA,snRNA
ENSG00000229391,HLA-DRB6,NA,transcribed_unprocessed_pseudogene
ENSG00000196126,HLA-DRB1,3123,protein_coding
ENSG00000196735,HLA-DQA1,3117,protein_coding
ENSG00000179344,HLA-DQB1,3119,protein_coding
ENSG00000223534,HLA-DQB1-AS1,NA,lncRNA
ENSG00000235040,MTCO3P1,NA,unprocessed_pseudogene
ENSG00000232080,AL662789.1,102725019,lncRNA
ENSG00000226030,HLA-DQB3,NA,unprocessed_pseudogene
ENSG00000237541,HLA-DQA2,3117,protein_coding
ENSG00000263649,MIR3135B,NA,miRNA
ENSG00000232629,HLA-DQB2,3120,protein_coding
ENSG00000241106,HLA-DOB,3112,protein_coding
ENSG00000250264,AL669918.1,NA,protein_coding
ENSG00000204267,TAP2,6891,protein_coding
ENSG00000204264,PSMB8,5696,protein_coding
ENSG00000204261,PSMB8-AS1,100507463,lncRNA
ENSG00000240065,PSMB9,5698,protein_coding
ENSG00000168394,TAP1,6890,protein_coding
ENSG00000234515,PPP1R2P1,NA,transcribed_processed_pseudogene
ENSG00000235301,HLA-Z,NA,unprocessed_pseudogene
ENSG00000242574,HLA-DMB,3109,protein_coding
ENSG00000248993,AL645941.2,NA,protein_coding
ENSG00000204257,HLA-DMA,3108,protein_coding
ENSG00000204256,BRD2,6046,protein_coding
ENSG00000223837,AL645941.1,NA,lncRNA
ENSG00000263756,AL645941.3,NA,lncRNA
ENSG00000204252,HLA-DOA,3111,protein_coding
ENSG00000231389,HLA-DPA1,3113,protein_coding
ENSG00000223865,HLA-DPB1,3115,protein_coding
ENSG00000224796,RPL32P1,NA,processed_pseudogene
ENSG00000231461,HLA-DPA2,NA,unprocessed_pseudogene
ENSG00000228688,COL11A2P1,NA,unprocessed_pseudogene
ENSG00000224557,HLA-DPB2,NA,transcribed_unprocessed_pseudogene
ENSG00000237398,HLA-DPA3,NA,unprocessed_pseudogene
ENSG00000230313,HCG24,NA,lncRNA
ENSG00000204248,COL11A2,1302,protein_coding
ENSG00000204231,RXRB,6257,protein_coding
ENSG00000202441,RNY4P10,NA,misc_RNA
ENSG00000112473,SLC39A7,7922,protein_coding
ENSG00000204228,HSD17B8,7923,protein_coding
ENSG00000199036,MIR219A1,407002,miRNA
ENSG00000204227,RING1,6015,protein_coding
ENSG00000225463,ZNF70P1,NA,processed_pseudogene
ENSG00000223457,HTATSF1P1,NA,processed_pseudogene
ENSG00000272217,AL645940.1,NA,lncRNA
ENSG00000232940,HCG25,NA,lncRNA
ENSG00000223501,VPS52,6293,protein_coding
ENSG00000231500,RPS18,6222,protein_coding
ENSG00000235863,B3GALT4,8705,protein_coding
ENSG00000227057,WDR46,9277,protein_coding
ENSG00000284517,MIR6873,NA,miRNA
ENSG00000204220,PFDN6,10471,protein_coding
ENSG00000284064,MIR6834,NA,miRNA
ENSG00000237441,RGL2,5863,protein_coding
ENSG00000231925,TAPBP,6892,protein_coding
ENSG00000236104,ZBTB22,9278,protein_coding
ENSG00000204209,DAXX,1616,protein_coding
ENSG00000285064,SMIM40,NA,protein_coding
ENSG00000229596,MYL8P,NA,processed_pseudogene
ENSG00000228285,LYPLA2P1,NA,processed_pseudogene
ENSG00000225644,RPL35AP4,NA,processed_pseudogene
ENSG00000237649,KIFC1,3833,protein_coding
ENSG00000204194,RPL12P1,NA,processed_pseudogene
ENSG00000112511,PHF1,5252,protein_coding
ENSG00000112514,CUTA,51596,protein_coding
ENSG00000197283,SYNGAP1,8831,protein_coding
ENSG00000274259,SYNGAP1-AS1,NA,lncRNA
ENSG00000284256,MIR5004,NA,miRNA
ENSG00000213588,ZBTB9,221504,protein_coding
ENSG00000204188,GGNBP1,NA,transcribed_unitary_pseudogene
ENSG00000242014,RN7SL26P,NA,misc_RNA
ENSG00000030110,BAK1,578,protein_coding
ENSG00000197251,LINC00336,NA,lncRNA
ENSG00000096433,ITPR3,3710,protein_coding
ENSG00000137288,UQCC2,84300,protein_coding
ENSG00000266509,MIR3934,NA,miRNA
ENSG00000161896,IP6K3,117283,protein_coding
ENSG00000161904,LEMD2,221496,protein_coding
ENSG00000096395,MLN,4295,protein_coding
ENSG00000249346,LINC01016,NA,lncRNA
ENSG00000271362,AL138889.2,NA,processed_pseudogene
ENSG00000233183,AL138889.1,NA,lncRNA
ENSG00000276824,MIR7159,NA,miRNA
ENSG00000221697,MIR1275,100302123,miRNA
ENSG00000124493,GRM4,2914,protein_coding
ENSG00000271231,KRT18P9,NA,processed_pseudogene
ENSG00000214810,CYCSP55,NA,processed_pseudogene
ENSG00000137309,HMGA1,3159,protein_coding
ENSG00000276404,MIR6835,NA,miRNA
ENSG00000186577,SMIM29,221491,protein_coding
ENSG00000225339,AL354740.1,NA,lncRNA
ENSG00000220583,RPL35P2,NA,processed_pseudogene
ENSG00000272325,NUDT3,11165,protein_coding
ENSG00000270800,RPS10-NUDT3,100529239,protein_coding
ENSG00000124614,RPS10,6204,protein_coding
ENSG00000124507,PACSIN1,29993,protein_coding
ENSG00000124664,SPDEF,25803,protein_coding
ENSG00000196114,AL031577.1,NA,processed_pseudogene
ENSG00000196821,ILRUN,64771,protein_coding
ENSG00000216636,RPL7P25,NA,processed_pseudogene
ENSG00000265123,RN7SL200P,NA,misc_RNA
ENSG00000220643,AL031577.2,NA,processed_pseudogene
ENSG00000272288,AL451165.2,NA,lncRNA
ENSG00000186328,AL451165.1,NA,processed_pseudogene
ENSG00000217130,AL139100.1,NA,processed_pseudogene
ENSG00000124562,SNRPC,6631,protein_coding
ENSG00000065060,UHRF1BP1,54887,protein_coding
ENSG00000252106,RNY3P15,NA,misc_RNA
ENSG00000064995,TAF11,6882,protein_coding
ENSG00000064999,ANKS1A,23294,protein_coding
ENSG00000187762,HSPE1P11,NA,processed_pseudogene
ENSG00000273870,AL138721.1,NA,processed_pseudogene
ENSG00000124678,TCP11,6954,protein_coding
ENSG00000146197,SCUBE3,222663,protein_coding
ENSG00000272374,Z97832.2,NA,lncRNA
